url,fileName,updateDate,prefectureNameJP,testedPositive,hospitalized,bedCurrentPhase,bedFinalPhase,bedCapacity,bedUtilizationRate,plannedBedCapacity,severeCase,severeCaseBedCurrentPhase,severeCaseBedFinalPhase,severeCaseBedCapacity,severeCaseBedUtilizationRate,plannedSevereCaseBedCapacity,accomondated,accomondationCurrentPhase,accomondationFinalPhase,accomondationRoomCapacity,accomondationRoomUtilizationRate,plannedaccomondationRoomCapacity,atHome,atWelfareFacility,unconfirmed
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,福岡県,74,39,2,3,551,0.07,760,4,2,3,90,0.04,110,22,2,3,1057,0.02,1200,13,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,佐賀県,10,6,1,4,274,0.02,274,0,1,4,46,0,46,4,1,4,253,0.02,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,長崎県,1,0,2,4,395,0,395,0,2,4,27,0,42,0,2,4,224,0,550,1,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,熊本県,51,45,1,3,400,0.11,400,1,1,3,59,0.02,59,6,1,3,1430,0,140,0,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,大分県,0,0,1,4,330,0,330,0,1,4,41,0,41,0,1,2,700,0,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,宮崎県,4,2,1,3,246,0.01,246,1,1,3,33,0.03,33,0,1,3,250,0,250,2,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,鹿児島県,20,12,2,4,342,0.04,300,0,2,4,38,0,48,8,2,4,370,0.02,370,0,0,0
https://www.mhlw.go.jp/content/10900000/000694888.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月4日０時時点）,2020-11-04,沖縄県,292,187,4,5,434,0.43,425,19,4,5,53,0.36,51,54,3,5,370,0.15,340,51,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,北海道,1160,434,1,3,1811,0.24,1811,11,1,3,182,0.06,182,508,1,2,1170,0.43,1170,218,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,青森県,59,50,2,4,201,0.25,225,2,2,4,31,0.06,30,7,2,4,260,0.03,100,2,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,岩手県,7,7,1,3,374,0.02,350,0,1,3,59,0,45,0,1,3,381,0,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,宮城県,182,65,3,4,345,0.19,450,6,3,4,43,0.14,65,22,3,4,300,0.07,300,95,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,秋田県,7,6,2,4,222,0.03,235,1,2,4,22,0.05,27,1,2,4,58,0.02,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,山形県,10,10,2,4,216,0.05,215,0,2,4,26,0,26,0,2,4,188,0,188,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,福島県,38,34,2,4,469,0.07,350,3,2,4,42,0.07,50,4,2,4,160,0.03,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,茨城県,64,30,1,3,546,0.05,500,1,1,3,72,0.01,70,7,3,4,324,0.02,324,27,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,栃木県,22,22,2,4,313,0.07,313,4,2,4,41,0.1,41,0,2,4,284,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,群馬県,38,23,2,3,316,0.07,330,2,2,3,23,0.09,50,15,2,3,1300,0.01,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,埼玉県,606,347,3,4,1206,0.29,1400,8,2,4,128,0.06,200,155,2,3,1225,0.13,1450,37,0,67
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,千葉県,411,188,3,4,1147,0.16,1200,6,3,4,101,0.06,180,132,3,4,710,0.19,1400,73,0,18
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,東京都,2135,1070,3,4,4000,0.27,4000,154,2,4,500,0.31,500,382,3,4,1910,0.2,3000,347,1,335
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,神奈川県,662,329,1,3,1939,0.17,1939,23,1,3,200,0.12,200,163,1,2,861,0.19,1000,170,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,新潟県,18,18,1,3,456,0.04,456,0,1,3,112,0,112,0,1,3,176,0,176,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,富山県,2,2,1,4,500,0,500,0,1,4,36,0,36,0,1,4,125,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,石川県,16,16,1,2,258,0.06,254,1,1,2,35,0.03,35,0,1,2,340,0,340,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,福井県,10,10,1,4,215,0.05,215,0,1,4,24,0,24,0,1,4,75,0,75,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,山梨県,32,31,1,4,285,0.11,250,1,1,4,24,0.04,24,1,1,4,100,0.01,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,長野県,50,48,2,4,350,0.14,350,0,2,4,48,0,48,2,2,4,250,0.01,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,岐阜県,88,88,1,3,625,0.14,625,0,1,3,51,0,51,0,1,3,466,0,466,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,静岡県,104,78,3,4,384,0.2,450,0,3,4,34,0,67,16,3,4,379,0.04,450,0,0,10
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,愛知県,834,200,2,4,860,0.23,839,15,2,4,70,0.21,121,153,2,4,1300,0.12,1300,352,0,129
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,三重県,41,41,2,3,349,0.12,349,3,2,3,53,0.06,53,0,2,3,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,滋賀県,75,45,2,4,429,0.1,450,0,2,4,45,0,72,28,2,4,260,0.11,250,1,0,1
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,京都府,124,78,2,3,569,0.14,750,13,2,3,86,0.15,86,18,2,3,338,0.05,338,28,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,大阪府,1297,429,3,4,1391,0.31,1615,91,3,4,355,0.26,215,275,2,3,1517,0.18,1036,235,0,358
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,兵庫県,277,226,3,5,671,0.34,650,17,3,5,110,0.15,120,51,3,5,698,0.07,700,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,奈良県,108,96,1,3,467,0.21,500,1,1,3,27,0.04,25,12,1,3,108,0.11,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,和歌山県,21,21,2,4,400,0.05,400,0,2,4,40,0,40,0,2,4,137,0,137,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,鳥取県,11,11,1,3,313,0.04,300,0,1,3,47,0,40,0,1,3,340,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,島根県,0,0,1,5,253,0,253,0,1,5,25,0,25,0,1,5,98,0,98,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,岡山県,80,66,2,4,281,0.23,250,1,2,4,37,0.03,40,9,2,4,207,0.04,180,4,0,1
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,広島県,22,22,1,3,553,0.04,500,1,1,3,72,0.01,70,0,1,3,709,0,700,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,山口県,19,18,1,3,423,0.04,423,1,1,3,137,0.01,137,1,1,3,834,0,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,徳島県,6,6,2,4,200,0.03,200,0,2,4,25,0,25,0,2,4,150,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,香川県,6,6,1,3,196,0.03,196,0,1,3,26,0,26,0,1,3,101,0,101,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,愛媛県,5,5,1,3,229,0.02,223,0,1,3,33,0,33,0,1,3,117,0,117,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,高知県,0,0,1,4,200,0,200,0,1,4,58,0,57,0,1,4,361,0,190,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,福岡県,99,53,2,3,551,0.1,760,4,2,3,90,0.04,110,27,2,3,1057,0.03,1200,19,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,佐賀県,18,10,1,4,274,0.04,274,0,1,4,46,0,46,8,1,4,253,0.03,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,長崎県,5,4,2,4,395,0.01,395,0,2,4,27,0,42,0,2,4,352,0,550,1,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,熊本県,56,46,1,3,400,0.12,400,3,1,3,59,0.05,59,9,1,3,1430,0.01,140,1,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,大分県,2,2,1,4,330,0.01,330,0,1,4,41,0,41,0,1,2,700,0,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,宮崎県,3,3,1,3,246,0.01,246,1,1,3,33,0.03,33,0,1,3,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,鹿児島県,67,35,2,4,342,0.1,300,0,2,4,38,0,48,30,2,4,370,0.08,370,2,0,0
https://www.mhlw.go.jp/content/10900000/000694900.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月11日０時時点）,2020-11-11,沖縄県,268,155,4,5,434,0.36,425,14,4,5,53,0.26,51,68,3,5,370,0.18,340,45,0,0
https://www.mhlw.go.jp/content/10900000/000697184.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月18日０時時点）,2020-11-18,北海道,1903,693,2,3,1811,0.38,1811,20,2,3,182,0.11,182,708,1,2,1500,0.47000000000000003,1500,502,0,0
https://www.mhlw.go.jp/content/10900000/000697184.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月18日０時時点）,2020-11-18,青森県,31,29,2,4,201,0.14,225,2,2,4,31,0.06,30,2,2,4,260,0.01,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000697184.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月18日０時時点）,2020-11-18,岩手県,57,35,2,3,374,0.09,350,0,2,3,59,0,45,22,2,3,381,0.06,300,0,0,0
